Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","tonnes","0.42","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","59520.98","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","5910","Export Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","5017.09","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","54503.89","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","32.86","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","19.92","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","4.34","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","1.59","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","89931.42","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","11881.85","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","4360.31","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","29508.42","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3244.28","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","23652.41","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3000","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","23896.68","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","123.01","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","100.83","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","12.4","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","7.76","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","29153.95","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","2939.29","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1840.04","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","2076","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","2076","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","14.45","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","8.76","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","1.91","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0.7","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million kcal","3425.4","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","tonnes","452.57","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","446","China, Macao SAR","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","tonnes","166.08","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","179.1","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","-179","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5141","Food supply quantity (tonnes)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","664","Food supply (kcal/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","665","Food supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","674","Protein supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","684","Fat supply quantity (g/capita/day)","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","g/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","261","Calories/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","million kcal","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","271","Proteins/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","281","Fats/Year","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5166","Residuals","21511.03","Fat of poultry","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","768637.65","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","15143887.26","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1527147.83","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1075736.59","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","161082.89","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5141","Food supply quantity (tonnes)","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","15434215.6","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/capita/day","35.84","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","29.38","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","3.61","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/capita/day","2.26","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million kcal","18829743.04","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1898408.52","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","1188434.6","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5166","Residuals","21522","Poultry fat, rendered","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5610","Import Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","52.62","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5910","Export Quantity","F1061","Poultry meat preparations","2020","2020","tonnes","256791.7","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5166","Residuals","F1061","Poultry meat preparations","2020","2020","tonnes","-256739","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","5141","Food supply quantity (tonnes)","F1061","Poultry meat preparations","2020","2020","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/capita/day","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","156","China, mainland","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/capita/day","0","I","Imputed value"
