Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","204","A","Official figure"
"TCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","265","A","Official figure"
"TCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","176.77","A","Official figure"
"TCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","175","A","Official figure"
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","33376","A","Official figure"
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5622","Import Value","02151","Chickens","2020","2020","1000 US$","3162","A","Official figure"
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","7094","A","Official figure"
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5922","Export Value","02151","Chickens","2020","2020","1000 US$","1096","A","Official figure"
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","8521.79","A","Official figure"
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","7941","A","Official figure"
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","4396.84","A","Official figure"
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","6010","A","Official figure"
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","594.6","A","Official figure"
"TCL","Crops and livestock products","070","Bosnia and Herzegovina","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","206","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","1613","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5622","Import Value","02151","Chickens","2020","2020","1000 US$","3491","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","1301.67","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","2641","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","1.36","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","5","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","0.1","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3790.16","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","2851","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","0.05","A","Official figure"
"TCL","Crops and livestock products","072","Botswana","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","3","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","21","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1028","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","24256","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","02151","Chickens","2020","2020","1000 US$","77891","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","131.9","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","44","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","5155.95","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","9955","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","3899502.96","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","5481525","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","696.88","A","Official figure"
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","520","A","Official figure"
"TCL","Crops and livestock products","096","Brunei Darussalam","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","1999","A","Official figure"
"TCL","Crops and livestock products","096","Brunei Darussalam","5622","Import Value","02151","Chickens","2020","2020","1000 US$","1562","A","Official figure"
"TCL","Crops and livestock products","096","Brunei Darussalam","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","103.95","A","Official figure"
"TCL","Crops and livestock products","096","Brunei Darussalam","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","344","A","Official figure"
"TCL","Crops and livestock products","096","Brunei Darussalam","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","412.74","A","Official figure"
"TCL","Crops and livestock products","096","Brunei Darussalam","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","872","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","2551","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5622","Import Value","02151","Chickens","2020","2020","1000 US$","6941","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","21252","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5922","Export Value","02151","Chickens","2020","2020","1000 US$","9001","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5610","Import Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","5613.79","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5622","Import Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","3296","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","tonnes","232.43","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5922","Export Value","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","1000 US$","263","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5610","Import Quantity","21511.03","Fat of poultry","2020","2020","tonnes","34.35","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5622","Import Value","21511.03","Fat of poultry","2020","2020","1000 US$","23","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","21511.03","Fat of poultry","2020","2020","tonnes","18.23","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5922","Export Value","21511.03","Fat of poultry","2020","2020","1000 US$","58","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5610","Import Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","88295.71","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5622","Import Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","88589","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","21121","Meat of chickens, fresh or chilled","2020","2020","tonnes","20773.82","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5922","Export Value","21121","Meat of chickens, fresh or chilled","2020","2020","1000 US$","46430","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5610","Import Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","716.99","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5622","Import Value","21522","Poultry fat, rendered","2020","2020","1000 US$","518","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","21522","Poultry fat, rendered","2020","2020","tonnes","351.51","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5922","Export Value","21522","Poultry fat, rendered","2020","2020","1000 US$","407","A","Official figure"
"TCL","Crops and livestock products","854","Burkina Faso","5609","Import Quantity","02151","Chickens","2020","2020","1000 Head","1693","A","Official figure"
"TCL","Crops and livestock products","854","Burkina Faso","5622","Import Value","02151","Chickens","2020","2020","1000 US$","505","A","Official figure"
"TCL","Crops and livestock products","854","Burkina Faso","5909","Export Quantity","02151","Chickens","2020","2020","1000 Head","28","A","Official figure"
"TCL","Crops and livestock products","854","Burkina Faso","5922","Export Value","02151","Chickens","2020","2020","1000 US$","1","A","Official figure"
