Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","23","Belize","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","116.07","I","Valeur imputée"
"PP","Prix à la Production","18","Bhoutan","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","233370.9","A","Chiffre officiel"
"PP","Prix à la Production","18","Bhoutan","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","233370.9","A","Chiffre officiel"
"PP","Prix à la Production","18","Bhoutan","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","3149.4","A","Chiffre officiel"
"PP","Prix à la Production","18","Bhoutan","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","106.64","I","Valeur imputée"
"PP","Prix à la Production","18","Bhoutan","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","104.77","I","Valeur imputée"
"PP","Prix à la Production","18","Bhoutan","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","139.55","I","Valeur imputée"
"PP","Prix à la Production","19","Bolivie (État plurinational de)","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","15118.5","A","Chiffre officiel"
"PP","Prix à la Production","19","Bolivie (État plurinational de)","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","15118.5","A","Chiffre officiel"
"PP","Prix à la Production","19","Bolivie (État plurinational de)","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","2187.9","A","Chiffre officiel"
"PP","Prix à la Production","19","Bolivie (État plurinational de)","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","149.24","I","Valeur imputée"
"PP","Prix à la Production","19","Bolivie (État plurinational de)","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","131.72","I","Valeur imputée"
"PP","Prix à la Production","19","Bolivie (État plurinational de)","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","214.59","I","Valeur imputée"
"PP","Prix à la Production","80","Bosnie-Herzégovine","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","3080","A","Chiffre officiel"
"PP","Prix à la Production","80","Bosnie-Herzégovine","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","3080","A","Chiffre officiel"
"PP","Prix à la Production","80","Bosnie-Herzégovine","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","1793.9","A","Chiffre officiel"
"PP","Prix à la Production","80","Bosnie-Herzégovine","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","110.69","I","Valeur imputée"
"PP","Prix à la Production","80","Bosnie-Herzégovine","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","86.73","I","Valeur imputée"
"PP","Prix à la Production","80","Bosnie-Herzégovine","5530","Prix à la Production (LCU/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","2076","A","Chiffre officiel"
"PP","Prix à la Production","80","Bosnie-Herzégovine","5531","Prix à la Production (SLC/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","2076","A","Chiffre officiel"
"PP","Prix à la Production","80","Bosnie-Herzégovine","5532","Prix à la Production (USD/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","1209.1","A","Chiffre officiel"
"PP","Prix à la Production","80","Bosnie-Herzégovine","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","109.34","I","Valeur imputée"
"PP","Prix à la Production","21","Brésil","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","5462.7","A","Chiffre officiel"
"PP","Prix à la Production","21","Brésil","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","5462.7","A","Chiffre officiel"
"PP","Prix à la Production","21","Brésil","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","1059.7","A","Chiffre officiel"
"PP","Prix à la Production","21","Brésil","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","80.86","I","Valeur imputée"
"PP","Prix à la Production","21","Brésil","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","95.77","I","Valeur imputée"
"PP","Prix à la Production","21","Brésil","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","120.93","I","Valeur imputée"
"PP","Prix à la Production","26","Brunéi Darussalam","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","2807","A","Chiffre officiel"
"PP","Prix à la Production","26","Brunéi Darussalam","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","2807","A","Chiffre officiel"
"PP","Prix à la Production","26","Brunéi Darussalam","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","2034.5","A","Chiffre officiel"
"PP","Prix à la Production","26","Brunéi Darussalam","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","77.12","I","Valeur imputée"
"PP","Prix à la Production","26","Brunéi Darussalam","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","3500","A","Chiffre officiel"
"PP","Prix à la Production","26","Brunéi Darussalam","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","3500","A","Chiffre officiel"
"PP","Prix à la Production","26","Brunéi Darussalam","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","2536.8","A","Chiffre officiel"
"PP","Prix à la Production","26","Brunéi Darussalam","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","81.21","I","Valeur imputée"
"PP","Prix à la Production","26","Brunéi Darussalam","5530","Prix à la Production (LCU/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","4283.9","A","Chiffre officiel"
"PP","Prix à la Production","26","Brunéi Darussalam","5531","Prix à la Production (SLC/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","4283.9","A","Chiffre officiel"
"PP","Prix à la Production","26","Brunéi Darussalam","5532","Prix à la Production (USD/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","3104.9","A","Chiffre officiel"
"PP","Prix à la Production","26","Brunéi Darussalam","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","84.28","I","Valeur imputée"
"PP","Prix à la Production","27","Bulgarie","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","2096","A","Chiffre officiel"
"PP","Prix à la Production","27","Bulgarie","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","2096","A","Chiffre officiel"
"PP","Prix à la Production","27","Bulgarie","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","1221.2","A","Chiffre officiel"
"PP","Prix à la Production","27","Bulgarie","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","98.34","I","Valeur imputée"
"PP","Prix à la Production","27","Bulgarie","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","1483.3","A","Chiffre officiel"
"PP","Prix à la Production","27","Bulgarie","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","1483.3","A","Chiffre officiel"
"PP","Prix à la Production","27","Bulgarie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","864.2","A","Chiffre officiel"
"PP","Prix à la Production","27","Bulgarie","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","75.22","I","Valeur imputée"
"PP","Prix à la Production","27","Bulgarie","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","112.78","I","Valeur imputée"
"PP","Prix à la Production","233","Burkina Faso","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","99.87","I","Valeur imputée"
"PP","Prix à la Production","233","Burkina Faso","5530","Prix à la Production (LCU/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","2107000","A","Chiffre officiel"
"PP","Prix à la Production","233","Burkina Faso","5531","Prix à la Production (SLC/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","2107000","A","Chiffre officiel"
"PP","Prix à la Production","233","Burkina Faso","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","3660.6","A","Chiffre officiel"
"PP","Prix à la Production","233","Burkina Faso","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","160.58","I","Valeur imputée"
"PP","Prix à la Production","233","Burkina Faso","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","104.78","I","Valeur imputée"
"PP","Prix à la Production","29","Burundi","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","105.93","I","Valeur imputée"
"PP","Prix à la Production","29","Burundi","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","115.54","I","Valeur imputée"
"PP","Prix à la Production","29","Burundi","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","113.27","I","Valeur imputée"
"PP","Prix à la Production","35","Cabo Verde","5530","Prix à la Production (LCU/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","UML","499498.4","A","Chiffre officiel"
"PP","Prix à la Production","35","Cabo Verde","5531","Prix à la Production (SLC/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","MLS","499498.4","A","Chiffre officiel"
"PP","Prix à la Production","35","Cabo Verde","5532","Prix à la Production (USD/tonne)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","USD","5160.3","A","Chiffre officiel"
"PP","Prix à la Production","35","Cabo Verde","5539","Indice des prix à la production (2014-2016 = 100)","1062","Œufs de poule en coquille frais","2020","2020","7021","Valeur annuel","","121.98","I","Valeur imputée"
"PP","Prix à la Production","35","Cabo Verde","5539","Indice des prix à la production (2014-2016 = 100)","1095","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","100.54","I","Valeur imputée"
"PP","Prix à la Production","35","Cabo Verde","5530","Prix à la Production (LCU/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","UML","477144.9","A","Chiffre officiel"
"PP","Prix à la Production","35","Cabo Verde","5531","Prix à la Production (SLC/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","MLS","477144.9","A","Chiffre officiel"
"PP","Prix à la Production","35","Cabo Verde","5532","Prix à la Production (USD/tonne)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","USD","4929.4","A","Chiffre officiel"
"PP","Prix à la Production","35","Cabo Verde","5539","Indice des prix à la production (2014-2016 = 100)","1058","Viande, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","109.91","I","Valeur imputée"
