Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","115","Cambodge","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","16725.474","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","8180.637","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","8544.836","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","12665.049","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","4050.459","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","26210.558","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","13064.54","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","13146.019","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","11016.661","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","14941.523","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","38171.902","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","18964.448","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","19207.454","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","6933.141","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","30670.064","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","19370.624","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","9633.238","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","9737.386","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","2267.065","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","16205.574","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","351","Chine","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","1457942.854","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","351","Chine","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","743901.142","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","351","Chine","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","714041.712","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","351","Chine","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","554487.938","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","351","Chine","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","902077.76","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","7490.235","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","3382.707","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","4107.529","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","0","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","7547.652","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","683.067","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","317.396","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","365.671","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","0","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","651.875","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","1426106.093","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","728451.612","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","697654.481","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","549472.347","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","875075.919","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","214","Chine, Taiwan Province de","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","23663.459","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","214","Chine, Taiwan Province de","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","11749.427","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","214","Chine, Taiwan Province de","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","11914.031","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","214","Chine, Taiwan Province de","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","5015.591","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","214","Chine, Taiwan Province de","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","18802.314","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","1302.247","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","50","Chypre","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","656.653","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","50","Chypre","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","645.595","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","50","Chypre","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","400.589","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","50","Chypre","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","806.754","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","50629.998","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","44","Colombie","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","25013.1","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","44","Colombie","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","25616.897","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","44","Colombie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","9328.416","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","44","Colombie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","40891.996","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","45","Comores","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","802.163","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","45","Comores","512","Hommes","3010","Population-Estimations","2020","2020","1000 No","403.523","X","Chiffre de sources internationales",""
"OA","Séries temporelles annuelles","45","Comores","513","Femmes","3010","Population-Estimations","2020","2020","1000 No","398.64","X","Chiffre de sources internationales",""
