Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","024","Angola","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","3.6","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","1.74","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","367550.65","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","43926.78","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","21291.04","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","5610","Import quantity","21522","Poultry fat, rendered","2020","2020","t","0.1","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","024","Angola","5166","Residuals","21522","Poultry fat, rendered","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","024","Angola","664","Food supply (kcal/capita/day)","21522","Poultry fat, rendered","2020","2020","kcal/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","665","Food supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","674","Protein supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","684","Fat supply quantity (g/capita/day)","21522","Poultry fat, rendered","2020","2020","g/cap/d","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","261","Calories/Year","21522","Poultry fat, rendered","2020","2020","million Kcal","0.9","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","271","Proteins/Year","21522","Poultry fat, rendered","2020","2020","t","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","281","Fats/Year","21522","Poultry fat, rendered","2020","2020","t","0.1","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","1621.56","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","024","Angola","5910","Export quantity","F1061","Poultry meat preparations","2020","2020","t","1.99","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","024","Angola","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","024","Angola","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","0.24","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.13","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.03","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","2882.85","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","327.15","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","024","Angola","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","157.1","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5910","Export quantity","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","8.05","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5166","Residuals","21160.01","Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen","2020","2020","t","-8","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","1178.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","15.6","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","5950.08","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","65.01","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","240.34","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","665","Food supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","174.46","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","28.72","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","684","Fat supply quantity (g/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","g/cap/d","13.92","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","261","Calories/Year","21121","Meat of chickens, fresh or chilled","2020","2020","million Kcal","8128.76","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","271","Proteins/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","971.49","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","281","Fats/Year","21121","Meat of chickens, fresh or chilled","2020","2020","t","470.87","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","192.8","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5165","Other uses (non-food)","F1061","Poultry meat preparations","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","5166","Residuals","F1061","Poultry meat preparations","2020","2020","t","73","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","664","Food supply (kcal/capita/day)","F1061","Poultry meat preparations","2020","2020","kcal/cap/d","6.33","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","665","Food supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","3.56","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.72","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","684","Fat supply quantity (g/capita/day)","F1061","Poultry meat preparations","2020","2020","g/cap/d","0.34","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","261","Calories/Year","F1061","Poultry meat preparations","2020","2020","million Kcal","214.03","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","271","Proteins/Year","F1061","Poultry meat preparations","2020","2020","t","24.29","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","028","Antigua and Barbuda","281","Fats/Year","F1061","Poultry meat preparations","2020","2020","t","11.66","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5113","Opening stocks","21121","Meat of chickens, fresh or chilled","2020","2020","t","311532","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","2219238.25","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","5418.11","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5071","Stock Variation","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","179460.36","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5023","Processed","21121","Meat of chickens, fresh or chilled","2020","2020","t","4482.12","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","5166","Residuals","21121","Meat of chickens, fresh or chilled","2020","2020","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","032","Argentina","664","Food supply (kcal/capita/day)","21121","Meat of chickens, fresh or chilled","2020","2020","kcal/cap/d","171.02","X","Figure from international organizations","Unofficial figure"
